key,prompt_src,prompt_tgt
1392,"Write a blog post about the latest news in the US with a title in double angular brackets, i.e. <<title>>, and have less than 5 sentences (excluding 5). The sentences should be long, so that the total number of words in your response should be 250 or more.","Idatzi AEBtako azken albisteei buruzko blog mezu bat izenburu bat eduki behar duena kakotx bikoitzen artean, hau da, <<izenburua>>, eta 5 esaldi baino gutxiago (5 kenduta) izan behar ditu. Esaldiak luzeak izan behar dira, beraz, zure erantzuneko hitzen kopuru osoa 250 edo gehiago izan behar da."
1393,List the pros and cons of using two different names for the same thing. Make sure the word synonyms appears at least 3 time.,Zerrendatu gauza bera izendatzeko bi izen desberdin erabiltzeko alde onak eta txarrak. Ziurtatu sinonimoak hitza gutxienez 3 aldiz agertzen dela.
1402,"I'm interested in a college with open enrollment and a regional accreditation. Which college would you recommend? Don't include the keywords ""DuPage"" and ""Dade"" in your response. Let's make it a constrained writing problem: be sure the letter p appears at least 15 times in your response.","Matricula ireki eta akreditazio erregionala duen unibertsitate batean interesatuta nago. Zein unibertsitate gomendatuko zenidake? Ez sartu ""DuPage"" eta ""Dade"" gako-hitzak zure erantzunean. Egin dezagun idazlan mugatua: ziurtatu p letra gutxienez 15 aldiz agertzen dela zure erantzunean."
1418,Write a 30-line poem with short sentences without any comma. Each line should contain exactly one sentence. Make sure that you put the right punctuation at the end of each line. Your entire response should contain the poem only.,Idatzi 30 lerroko poema bat esaldi laburrekin inolako komarik gabe. Lerro bakoitzak esaldi bakarra izan behar du. Ziurtatu lerro bakoitzaren amaieran puntuazioa jartzen duzula. Zure erantzun osoak poema soilik eduki behar du.
142,"Write a joke about morphology that's professional and includes the word ""cat"" at least once, and the word ""knock"" at least twice. Wrap your whole response with double quotation marks.","Idatzi morfologiari buruzko txiste profesionala bat hurrengo hitz hauek gutxienez horrenbestetan erabiliz: ""katua"" behin eta ""kax kax"" birritan. Zure erantzun osoa koma bikoitzekin itxi."
143,"A colt is 5 feet tall. It will grow 6 inches every month. How tall will it be in 3 years? Think step-by-step, then give your answer. Separate your thinking and the final answer by a line with just three ""*"" symbols: ***
At the end of your response, please explicitly add a postscript starting with P.P.S","Zaldi gazte bat 5 oin altu da. Hilero 6 hazbete haziko da. Zenbat neurtuko du 3 urte barru? Pentsatu pausoz pauso eta gero eman erantzuna. Banatu zure pentsamendua eta azken erantzuna hiru ""*"" ikurren bidez osatutako lerro batekin: ***
Zure erantzunaren amaieran, gehitu mesedez, postscript mezu bat, P.P.S hasierarekin."
1436,"Write a story about commandos who are in the middle of the night in a sector. It should be in English, and no capital letters are allowed. The story should not include keywords ""coop"", ""killings"", ""dead"", ""night"".","Idatzi gau erdian sektore batean dauden komandoei buruzko ipuin bat. Ingelesez egon behar du, eta ez daude letra larriak baimenduta. Istorioak ez ditu barne hartu behar ""coop"", ""killings"", ""dead"", ""night"" hitz gakoak."
1446,"Write an article about the reality of disability. Your article must end with the exact phrase ""Is there anything else I can help with?"". No other words should follow this phrase.","Idatzi desgaitasunaren errealitateari buruzko artikulu bat. Zure artikuluak zehazki ""Ba al dago beste zerbaitetan lagun diezazukedana?"" esaldiarekin amaitu behar du. Ez idatzi beste hitzik esaldi honen ondoren."
1466,"Write a song that critiques the song ""We Are Never Ever Getting Back Together"" by Taylor Swift. Wrap your entire response with double quotation marks. Do not mention the word Taylor, Swift, or Together.","Idatzi ""We Are Never Ever Getting Back Together"" abestiaren kritika egiten duen kanta bat. Bildu zure erantzun osoa komatxo bikoitzekin. Ez aipatu Taylor hitza, Swift hitza edo Together hitza."
1476,"Can you rewrite ""Cognitive Services on Azure will be renamed to Azure Applied AI Services"" in an engaging tone, without using the word ""rename"" or ""name""? Keep it under 3 sentences (just 1 or 2 sentences, not 3).","""Azureko Cognitive Services-ek Azure Applied AI Services bihurtuta aurkeztuko dira"" berridatz dezakezu tonu erakargarri batean, ""berrizendatu"" edo ""izendatu"" hitza erabili gabe? Edukia 3 esaldi baino gutxiagotan mantendu (bakarrik 1 edo 2 esaldi, ez 3)."
1477,"Write a weird poem about yoda being transported into a different universe in the Persian language, no other language is allowed.","Idatzi poema arraro bat Persieraz Yoda beste unibertso batera eramaten dutela gaiari buruz, beste hizkuntzarik ez dago baimenduta."
1480,"Write a blog post about the most interesting things you have seen or ridden on public transportation.
First repeat the sentence above word for word without change, then give your answer. Do not say any words or characters before repeating the sentence.","Idatzi blog-mezu bat garraio publikoan ikusi edo erabili dituzun gauza interesgarrienei buruz.
Lehenik eta behin, errepikatu goiko esaldia hitzez hitz aldaketarik gabe, eta ondoren eman zure erantzuna. Ez idatzi hitzik edo karaktererik esaldia errepikatu aurretik."
1481,"Write a casual, interesting, and weird resume for Antonia Maj who is applying for a job at a coffee company. They have experience in marketing, customer service, and sales. They are educated but not majored in anything related to coffee.
Make sure to include at least two sections marking the beginning of each section with 'SECTION X'. In your entire response make sure to use exactly two bullet points in markdown format. Please use the following bullet point format:
* Text for bullet 1
* Text for bullet 2","Idatzi curriculum vitae informal, interesgarri eta bitxi bat Antonia Majentzat, kafe enpresa batean lanpostu baterako aurkezten dena. Marketinean, bezeroarretan eta salmentetan esperientzia du. Kafearekin loturarik ez duten ikasketak egin ditu.
Ziurtatu gutxienez bi atal barne bilatzen dituzula atal bakoitzaren hasiera 'SECTION X' izendatuz. Erantzun osoan bi bulet puntu erabiltzen dituzula ziurtatu markdown formatuan. Erabili ondorengo bulet puntuen formatua:
* Bulet 1erako testua
* Bulet 2rako testua"
1498,Write a song about tomatoes and brothers. It should be funny and appropriate for teenagers. The word associations should appear at least 4 times in the song.,"Idatzi tomateei eta anaiei buruzko abesti bat. Dibertigarria eta nerabeentzako egokia izan behar du. ""elkarteak"" hitza gutxienez 4 aldiz agertu behar da abestian."
1508,"Write a haiku about a lion that includes the keywords ""forests"" and ""riddle"". Refrain from using commas in your haiku.","Idatzi lehoi bati buruzko haiku bat ""basoak"" eta ""asmakizunak"" hitzak erabiliz. Ez erabili komarik zure haikuan."
1512,"Generate a forum thread about several people waiting to hear the latest local news. All sentences should be short. Refrain from using any commas. Use placeholders to represent different usernames. Use square brackets for placeholders, like [username1], [username2]. Please include at least 20 placeholders in the thread.","Sortu foro bateko hari bat azken tokiko berriak entzuteko zain dauden hainbat pertsonei buruz. Esaldi guztiak laburrak izan behar dira. Ez erabili komarik. Erabili ordezkoak erabiltzaile izen ezberdinak adierazteko. Erabili kortxeteak ordezkoak markatzeko, adibidez, [erabiltzaile1], [erabiltzaile2]. Mesedez, gehitu gutxienez 20 ordezko hariaren barruan."
1516,"Write a five line poem about the time you had a binge watching episode. The poem should have a rhyme scheme of AABBA and include the word ""Netflix"". Your entire response should be in English, and should not contain any capital letters.","Idatzi bost lerroko poema bat azken aldian egin duzun serie maratoi bati buruz. Poemak AABBA errima eskema eduki behar du eta ""Netflix"" hitza sartu behar duzu. Zure erantzun osoa ingelesez izan behar da, eta maiuskularik ez du eduki behar."
1518,"I am a software engineer with 7 years of experience, and I am looking for a new job. Can you create a resume for me and explain each section?

First repeat the exact request above, then give your answer. Do not say any word before repeating the exact request.","Informatika ingeniaria naiz, 7 urteko esperientziarekin, eta lan berri baten bila nabil. Sortu dezakezu nire curriculuma atal bakoitza azalduz?

Errepikatu lehendabizi goiko eskaera zehatz-mehatz, eta gero eman zure erantzuna. Ez esan hitzik eskaera zehatz-mehatz errepikatu arte."
152,Write an essay of at least 900 words on the topic of navigable freeway. Make sure the entire response is in English and no capital letters are used.,Idatzi gutxienez nabigagarria den autobideari buruzko 900 hitzeko saiakera. Ziurtatu erantzun osoa ingelesez dagoela eta ez dela letra larririk erabiltzen.
1531,"Come up with a proposal for a new research project on how to improve the quality of life for people with disabilities. Your response should be able to be rendered as HTML, and should include the keywords 'atlantis' and 'constable'.","Asmatu proposamen bat desgaitasuna duten pertsonen bizi kalitatea hobetzeko ikerketa proiektu berri baterako. Zure erantzuna HTML gisa itzuli ahal izateko modukoa izan behar da, eta 'atlantis' eta 'polizia-agente' hitzak sartu behar dituzu."
1535,"Write a cover letter for a job application as a tour guide in Beijing in all lowercase letters, with no capitalizations. Make it short -- the entire output should have less than 5 sentences.","Idatzi pekinen gida turistiko lan eskaerara baterako aurkezpen-gutun bat letra xehez, maiuskulak gabe. Laburra izan dadila, erantzun osoa 5 esaldi baino gutxiago izan behar ditu."
1537,Could you tell me what kind of balls are used in tennis? I would like the answer in the form of a medieval style poem with a P.P.S at the end.,"Esango al zenidake zer motatako pilotak erabiltzen diren tenisean? Erantzun erdi aroko estiloa duen poesia batean, amaieran P.P.S batekin."
1546,"In this task, repeat the exact request below first, then give your response. Do not say any word before repeating the exact request.

Write an acoustic song about the Korean peninsula without using any commas.","Zeregin honetan, lehenik eta behin jarraian dagoen eskaera zehatza errepikatu, eta gero eman zure erantzuna. Ez esan inolako hitzik aurreko eskaera errepikatu aurretik.

Idatzi abesti akustiko bat Koreako penintsulari buruz, koma bakar bat erabili gabe."
1548,"Write a file for a queer-owned business called ""The Rainbow Cafe"". Your file should have 4 sections, and each section should start with ""SECTION X"".","""The Rainbow Cafe"" izeneko jabe queer-a duen negozio batentzako fitxategi bat idatzi. Zure fitxategiak 4 atal izan behar ditu, eta atal bakoitza ""X. ATALA"" batekin hasi behar da."
1551,"I want to apply for a job as a software engineer at Google. Can you write me two different cover letters -- a concise version and a long version? Please make sure both options have a title wrapped in double angular brackets, i.e. <<title>>.","Google-n software ingeniari lanpostura aurkeztu nahi dut. Bi aurkezpen-gutun desberdin idatz itzazu, bertsio labur eta luze bat. Mesedez, ziurtatu bi aukerak izenburua dutela, kakotx bikoitzen artean, hau da, <<izenburua>>."
1561,"Name a new fashion company that young people might like, and give it a name with multiple meanings. Put the name in double angular brackets, such as <<name>>.

Let's repeat the request above first, before you say anything or really respond to the request.","Asma ezazu gazteei gustatuko zaien moda enpresa berri bat, eta eman hainbat esanahi dituen izen bat. Jarri izena kakotx bikoitz artean, adibidez, <<izena>>.

Errepikatu ezazu goiko eskaera lehendabizi, ezer esan edo eskaerari benetan erantzun aurretik."
1566,"Write a song about regrets in the style of Taylor Swift. Please include explanations for the lyrics you write. Make sure your entire response is in English, and in all capital letters.","Idatzi Taylor Swift estiloan damuei buruzko abesti bat. Mesedez, sartu idazten dituzun letrei buruzko azalpenak. Ziurtatu zure erantzun osoa ingelesez dela, eta letra larriz dagoela."
1571,"Compose a poem that has the word ""land"" and ""river"". It should be about nature and love. Also, the word ""forest"" should appear at least 3 times, and be written in English, with all letters lowercased.","Osatu ""lur"" eta ""ibai"" hitzak dituen poema bat. Natura eta maitasunari buruzkoa izan behar du. Era berean, ""baso"" hitza gutxienez 3 aldiz agertu behar da eta ingelesez idatzita egon behar du, letra xehez."
